Year,Region,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value,Ethnicity
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,total,nation,487,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,161.241433745214,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,202.455337963157,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,167.098063628321,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,199.452835752433,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,overall,nation,11205.395021389,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,total,nation,11668.723414258,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,3669.77750988958,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,4166.81519766871,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,4589.21522123661,American Indian or Alaska Native
2000,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,4778.97325376708,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,10334,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,11541,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,684.377146409039,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,822.526796394348,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,645.777326179415,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,721.20341798303,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,298364.436606938,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,291424.878303412,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15640.7189532844,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,17003.5480041623,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,18644.9572381514,American Indian or Alaska Native
2000,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,18211.3004347725,American Indian or Alaska Native
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,overall,nation,20055,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,total,nation,25839,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,559.393823302974,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,745.486767539346,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,522.57508743459,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,673.289338530161,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,overall,nation,464819.345056222,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,total,nation,549728.014906585,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,10691.7494460384,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,13359.9231891698,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,12111.8429261553,Asian or Pacific Islander
2000,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,14324.3164026453,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,3314,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,total,nation,3945,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,301.854133989355,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,377.642187824538,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,217.32544124147,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,258.705149576825,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,85398.215337641,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,total,nation,93373.883916089,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,5701.8770674063,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,6761.153399882,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,5600.2428574191,Asian or Pacific Islander
2000,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,6123.27112929808,Asian or Pacific Islander
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,6569,Asian or Pacific Islander
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,total,nation,8027,Asian or Pacific Islander
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,535.226618535126,Asian or Pacific Islander
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,662.803470828075,Asian or Pacific Islander
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,615.936525439144,Asian or Pacific Islander
2000,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,752.64461709545,Asian or Pacific Islander
